# timestamp_format: EPOCH_MILLIS
# Created at: Sat Aug 16 19:50:19 2025
 
received_at,protocol,msg_type,source,raw_data
1755366624961,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:257182000"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:24.941Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""257182000""}},{""path"":""navigation.speedOverGround"",""value"":10.44322486783919},{""path"":""navigation.courseOverGroundTrue"",""value"":2.776818840557008},{""path"":""navigation.headingTrue"",""value"":2.809980096352472},{""path"":""navigation.state"",""value"":""motoring""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":10.857383333333333,""latitude"":58.154628333333335}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366624961,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:257182000"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:24.947Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""257182000""}},{""path"":""navigation.speedOverGround"",""value"":10.44322486783919},{""path"":""navigation.courseOverGroundTrue"",""value"":2.776818840557008},{""path"":""navigation.headingTrue"",""value"":2.809980096352472},{""path"":""navigation.state"",""value"":""motoring""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":10.857383333333333,""latitude"":58.154628333333335}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366624965,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""updates"":[{""source"":{""sentence"":""ZDA"",""talker"":""YD"",""type"":""NMEA0183"",""label"":""ydnu""},""timestamp"":""2025-08-16T17:50:24.953Z"",""values"":[{""path"":""navigation.datetime"",""value"":""2025-08-16T17:50:24.780Z""}],""$source"":""ydnu.YD""}],""context"":""vessels.urn:mrn:imo:mmsi:265599691""}
"
1755366624966,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""updates"":[{""source"":{""sentence"":""ROT"",""talker"":""YD"",""type"":""NMEA0183"",""label"":""ydnu""},""timestamp"":""2025-08-16T17:50:24.953Z"",""values"":[{""path"":""navigation.rateOfTurn"",""value"":0.015126186854071277}],""$source"":""ydnu.YD""}],""context"":""vessels.urn:mrn:imo:mmsi:265599691""}
"
1755366624992,NMEA0183,TCP:signalk.stupan.se:10114,YDZDA,"$YDZDA,175024.78,16,08,2025,,*6C<0D><0A>"
1755366624992,NMEA0183,TCP:signalk.stupan.se:10114,YDROT,"$YDROT,52.0,A*0C<0D><0A>"
1755366625010,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:257857000"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:24.997Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""257857000""}},{""path"":""navigation.speedOverGround"",""value"":0},{""path"":""navigation.courseOverGroundTrue"",""value"":5.955063409164369},{""path"":""navigation.headingTrue"",""value"":2.984513021591756},{""path"":""navigation.state"",""value"":""moored""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":11.8973,""latitude"":58.347433333333335}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366625043,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:257857000"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""SAAB_R4""},""timestamp"":""2025-08-16T17:50:25.031Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""257857000""}},{""path"":""navigation.speedOverGround"",""value"":0},{""path"":""navigation.courseOverGroundTrue"",""value"":5.955063409164369},{""path"":""navigation.headingTrue"",""value"":2.984513021591756},{""path"":""navigation.state"",""value"":""moored""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":11.8973,""latitude"":58.347433333333335}}],""$source"":""SAAB_R4.AI""}]}
"
1755366625045,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""updates"":[{""source"":{""sentence"":""MTW"",""talker"":""II"",""type"":""NMEA0183"",""label"":""VDR_halso""},""timestamp"":""2025-08-16T17:50:25.032Z"",""values"":[{""path"":""environment.water.temperature"",""value"":287.84999999999997}],""$source"":""VDR_halso.II""}],""context"":""vessels.urn:mrn:imo:mmsi:265599691""}
"
1755366625046,NMEA0183,TCP:signalk.stupan.se:10114,PMCAG,"$PMCAG,900,3-D,L*5B<0D><0A>"
1755366625046,NMEA0183,TCP:signalk.stupan.se:10114,IIMTW,"$IIMTW,14.7,C*11<0D><0A>"
1755366625060,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""updates"":[{""values"":[{""path"":""stupan.baga.temp"",""value"":29.4}],""$source"":""Pico_W_Baga"",""timestamp"":""2025-08-16T17:50:25.048Z""}],""context"":""vessels.urn:mrn:imo:mmsi:265599691""}
"
1755366625064,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:265644320"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:25.052Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""265644320""}},{""path"":"""",""value"":{""name"":""FROG CYGNUS""}},{""path"":""design.length"",""value"":{""overall"":19}},{""path"":""design.beam"",""value"":5},{""path"":""design.draft"",""value"":{""current"":2.4}},{""path"":""sensors.ais.fromBow"",""value"":5},{""path"":""sensors.ais.fromCenter"",""value"":-0.5},{""path"":""navigation.destination.commonName"",""value"":""SE GOT""},{""path"":"""",""value"":{""communication"":{""callsignVhf"":""SFQN""}}},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""design.aisShipType"",""value"":{""id"":34,""name"":""Engaged in diving operations""}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366625076,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:538003488"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:25.064Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""538003488""}},{""path"":""navigation.speedOverGround"",""value"":4.115556598163227},{""path"":""navigation.courseOverGroundTrue"",""value"":3.0787608012209695},{""path"":""navigation.headingTrue"",""value"":3.106686069259255},{""path"":""navigation.state"",""value"":""motoring""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":19.35885,""latitude"":63.013106666666665}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366625077,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:265041680"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:25.065Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""265041680""}},{""path"":""design.length"",""value"":{""overall"":12}},{""path"":""design.beam"",""value"":4},{""path"":""sensors.ais.fromBow"",""value"":12},{""path"":""sensors.ais.fromCenter"",""value"":1},{""path"":"""",""value"":{""communication"":{""callsignVhf"":""SG4501""}}},{""path"":""design.aisShipType"",""value"":{""id"":37,""name"":""Pleasure""}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366625079,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:265644320"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:25.066Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""265644320""}},{""path"":"""",""value"":{""name"":""FROG CYGNUS""}},{""path"":""design.length"",""value"":{""overall"":19}},{""path"":""design.beam"",""value"":5},{""path"":""design.draft"",""value"":{""current"":2.4}},{""path"":""sensors.ais.fromBow"",""value"":5},{""path"":""sensors.ais.fromCenter"",""value"":-0.5},{""path"":""navigation.destination.commonName"",""value"":""SE GOT""},{""path"":"""",""value"":{""communication"":{""callsignVhf"":""SFQN""}}},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""design.aisShipType"",""value"":{""id"":34,""name"":""Engaged in diving operations""}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366625080,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:266203000"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:25.068Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""266203000""}},{""path"":""navigation.speedOverGround"",""value"":0.051444457477040344},{""path"":""navigation.courseOverGroundTrue"",""value"":5.440191279708482},{""path"":""navigation.headingTrue"",""value"":5.358160804846018},{""path"":""navigation.state"",""value"":""motoring""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":11.667876666666666,""latitude"":57.579411666666665}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366625094,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:538003488"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:25.075Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""538003488""}},{""path"":""navigation.speedOverGround"",""value"":4.115556598163227},{""path"":""navigation.courseOverGroundTrue"",""value"":3.0787608012209695},{""path"":""navigation.headingTrue"",""value"":3.106686069259255},{""path"":""navigation.state"",""value"":""motoring""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":19.35885,""latitude"":63.013106666666665}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366625094,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:266203000"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:25.077Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""266203000""}},{""path"":""navigation.speedOverGround"",""value"":0.051444457477040344},{""path"":""navigation.courseOverGroundTrue"",""value"":5.440191279708482},{""path"":""navigation.headingTrue"",""value"":5.358160804846018},{""path"":""navigation.state"",""value"":""motoring""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":11.667876666666666,""latitude"":57.579411666666665}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366625111,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:255806370"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:25.091Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""255806370""}},{""path"":""navigation.speedOverGround"",""value"":8.025335366418293},{""path"":""navigation.courseOverGroundTrue"",""value"":2.8152160841096507},{""path"":""navigation.headingTrue"",""value"":2.809980096352472},{""path"":""navigation.state"",""value"":""motoring""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":11.42555,""latitude"":57.59180666666666}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366625112,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:255806370"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:25.097Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""255806370""}},{""path"":""navigation.speedOverGround"",""value"":8.025335366418293},{""path"":""navigation.courseOverGroundTrue"",""value"":2.8152160841096507},{""path"":""navigation.headingTrue"",""value"":2.809980096352472},{""path"":""navigation.state"",""value"":""motoring""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":11.42555,""latitude"":57.59180666666666}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366625128,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:367721220"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:25.113Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""367721220""}},{""path"":""navigation.speedOverGround"",""value"":5.504556950043316},{""path"":""navigation.courseOverGroundTrue"",""value"":5.5326937300853025},{""path"":""navigation.headingTrue"",""value"":5.619960192704944},{""path"":""navigation.state"",""value"":""motoring""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":11.703206666666667,""latitude"":57.347095}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366625128,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:367721220"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:25.115Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""367721220""}},{""path"":""navigation.speedOverGround"",""value"":5.504556950043316},{""path"":""navigation.courseOverGroundTrue"",""value"":5.5326937300853025},{""path"":""navigation.headingTrue"",""value"":5.619960192704944},{""path"":""navigation.state"",""value"":""motoring""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":11.703206666666667,""latitude"":57.347095}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366625164,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""updates"":[{""source"":{""sentence"":""GSV"",""talker"":""YD"",""type"":""NMEA0183"",""label"":""ydnu""},""timestamp"":""2025-08-16T17:50:25.142Z"",""values"":[{""path"":""navigation.gnss.satellitesInView"",""value"":{""count"":12,""satellites"":[{""id"":5,""elevation"":0.19198621776321237,""azimuth"":3.5779249674053215,""SNR"":20},{""id"":13,""elevation"":1.134464014055346,""azimuth"":2.687807048684973,""SNR"":37},{""id"":14,""elevation"":0.9948376738639186,""azimuth"":1.5184364495817706,""SNR"":33},{""id"":15,""elevation"":1.1170107215314176,""azimuth"":4.415683008553884,""SNR"":34},{""id"":17,""elevation"":0.31415926543071115,""azimuth"":2.024581932775694,""SNR"":41},{""id"":22,""elevation"":1.0821041364835606,""azimuth"":2.1293016879192646,""SNR"":33},{""id"":23,""elevation"":0.5410520682417803,""azimuth"":5.305800927274233,""SNR"":37},{""id"":24,""elevation"":0.47123889814606673,""azimuth"":4.625122518841025,""SNR"":31},{""id"":30,""elevation"":0.43633231309820997,""azimuth"":1.5184364495817706,""SNR"":21},{""id"":78,""elevation"":0.20943951028714078,""azimuth"":0.8377580411485631,""SNR"":32},{""id"":80,""elevation"":0.9250245037682051,""azimuth"":3.8746309403121044,""SNR"":28},{""id"":79,""elevation"":1.1170107215314176,""azimuth"":0.9599310888160619,""SNR"":28}]}}],""$source"":""ydnu.YD""}],""context"":""vessels.urn:mrn:imo:mmsi:265599691""}
"
1755366625164,NMEA0183,TCP:signalk.stupan.se:10114,YDGSV,"$YDGSV,3,1,12,05,11,205,20,13,65,154,37,14,57,087,33,15,64,253,34*7A<0D><0A>"
1755366625164,NMEA0183,TCP:signalk.stupan.se:10114,YDGSV,"$YDGSV,3,2,12,17,18,116,41,22,62,122,33,23,31,304,37,24,27,265,31*78<0D><0A>"
1755366625164,NMEA0183,TCP:signalk.stupan.se:10114,YDGSV,"$YDGSV,3,3,12,30,25,087,21,78,12,048,32,80,53,222,28,79,64,055,28*79<0D><0A>"
1755366625164,NMEA0183,TCP:signalk.stupan.se:10114,YDGSA,"$YDGSA,A,3,05,13,14,15,17,22,23,24,30,78,80,79,0.8,1.0,,1*0F<0D><0A>"
1755366625164,NMEA0183,TCP:signalk.stupan.se:10114,YDXDR,"$YDXDR,A,4.27,D,Rolm5!`%#""!*04<0D><0A>"
1755366625222,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:265704760"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:25.210Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""265704760""}},{""path"":"""",""value"":{""name"":""SINECURA""}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366625234,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:002655153"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:25.222Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""002655153""}},{""path"":""sensors.ais.class"",""value"":""BASE""},{""path"":""navigation.position"",""value"":{""longitude"":11.821316666666666,""latitude"":58.37403666666667}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366625243,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:002655153"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:25.226Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""002655153""}},{""path"":""sensors.ais.class"",""value"":""BASE""},{""path"":""navigation.position"",""value"":{""longitude"":11.821316666666666,""latitude"":58.37403666666667}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366625251,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:002655153"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:25.239Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""002655153""}},{""path"":""sensors.ais.class"",""value"":""BASE""},{""path"":""navigation.position"",""value"":{""longitude"":11.821316666666666,""latitude"":58.37403666666667}}],""$source"":""Gunnar_TCP.AI""}]}
"
